id_producto,nombre,precio
1006,Baby Component,135.95
1007,Party Accessory,118
1008,Tire Contraption,150.95
1009,Game Implement,49.99
1010,Engine Kit,176.95
1011,Jewelry Device,49.95
1012,Cat Widget,108.95
1013,Medicine Whatchamacallit,118.99
1014,Game Apparatus,69.99
1015,Cleaning Contraption,10
1016,Sports Equipment,54.95
1017,Computer Instrument,23.95
1018,Technology Tool,112.99
1019,Hair Care Component,164
1020,Dog Apparatus,152.99
1021,Cooking Machine,133.95
1022,Jewelry Accessory,176.95
1023,Beach Instrument,142.99
1024,Cleaning Tool,50
1025,Engine Mechanism,28
1026,Outdoors Mechanism,65
1027,Makeup Tool,54.99
1028,Makeup Contraption,10
1029,Jewelry Gear,119
1030,Bath Attachment,11.95
1031,Truck Mechanism,114.95
1032,Kids Attachment,109.99
1033,Furniture Gear,173.95
1034,Furniture Contraption,127
1035,Tire Machine,97
1036,Car Instrument,179
1037,Kids Mechanism,101.99
1038,Camping Supplies,42.95
1039,Bath Device,159
1040,Jewelry Accessory,131.99
1041,Camping Supplies,115.99
1042,Outdoors Mechanism,59.99
1043,Movie Rig,181.99
1044,Storage Device,180.99
1045,Fitness Device,127.99
1046,Engine Gear,102.99
1047,Cat Kit,32.99
1048,Jewelry Component,26.99
1049,Personal Device,176.99
1050,Engine Machine,105.99
1051,Jewelry Thingamajig,160.95
1052,Vitamin Gizmo,24.95
1053,Sports Component,135
1054,Toy Attachment,60.99
1055,Cooking Gadget,185.99
1056,Music Widget,140
1057,Vitamin Component,122
1058,Baby Doodad,78.99
1059,Party Supplies,153.99
1060,Swimming Tool,123.95
1061,Toy Kit,135.95
1062,Movie Instrument,179.99
1063,Bath Kit,163
1064,Gardening Equipment,106
1065,Cooking Gear,127
1066,Toy Item,190.99
1067,Kitchen Machine,126.99
1068,Book Doodad,39.99
1069,Technology Machine,129.95
1070,Baby Mechanism,16.99
1071,Kids Instrument,73
1072,Toy Doodad,132.99
1073,Game Instrument,33.95
1074,Fitness Thingamajig,25.99
1075,Biking Kit,191.95
1076,Music Gear,128.99
1077,Vitamin Attachment,118.99
1078,Kids Attachment,35.99
1079,Womens Mechanism,181.99
1080,Party Whatchamacallit,126.95
1081,Dining Paraphernalia,185.99
1082,Furniture Instrument,31.95
1083,Kids Doodad,199.99
1084,Cat Tool,47.99
1085,Gardening Item,174.95
1086,Sports Contraption,141.99
1087,Computer Gear,182.99
1088,Phone Component,189
1089,Book Attachment,195
1090,Sports Contraption,11
1091,Vitamin Widget,170.99
1092,Home Improvement Whatchamacallit,31.95
1093,Bedding Contraption,138.95
1094,Makeup Doodad,173.99
1095,Home Improvement Gear,151.99
1096,Makeup Implement,57.95
1097,Home Improvement Item,51.99
1098,Storage Accessory,157.99
1099,Jewelry Mechanism,182.95
1100,Outdoors Tool,92
1101,Furniture Implement,80.99
1102,Cooking Device,10.99
1103,Technology Gear,37.95
1104,Home Improvement Implement,71.99
1105,Car Supplies,45.95
1106,Party Attachment,175.95
1107,Tire Instrument,84.95
1108,Storage Contraption,98
1109,Vitamin Thingamajig,188.95
1110,Dining Instrument,30.99
1111,Computer Equipment,114
1112,Makeup Widget,44
1113,Engine Thingamajig,133
1114,Toy Whatchamacallit,185.95
1115,Gardening Accessory,151.99
1116,Truck Attachment,38
1117,Furniture Machine,197
1118,First Aid Mechanism,127
1119,Outdoors Kit,166.99
1120,Phone Implement,149
1121,Baby Attachment,62.99
1122,Phone Thingamajig,192.95
1123,Swimming Machine,124.95
1124,Music Whatchamacallit,41
1125,Jewelry Accessory,24.99
1126,Mens Kit,48.95
1127,Furniture Paraphernalia,149.99
1128,Mens Contraption,197.95
1129,Skin Care Doodad,174.99
1130,Bedding Rig,151.99
1131,Storage Supplies,63.95
1132,Medicine Paraphernalia,51
1133,Cleaning Rig,158
1134,Home Improvement Doodad,158
1135,Vitamin Implement,32.95
1136,Gardening Machine,108.99
1137,Kids Device,31.95
1138,Vitamin Attachment,25
1139,Mens Instrument,50.95
1140,Gardening Supplies,117.95
1141,Medicine Widget,138
1142,Gardening Widget,31.95
1143,Skin Care Component,113
1144,Toy Item,59.95
1145,Cleaning Paraphernalia,130.95
1146,Womens Contraption,178.99
1147,Swimming Device,36.99
1148,Outdoors Whatchamacallit,164.99
1149,Personal Equipment,87
1150,Beach Whatchamacallit,178
1151,Womens Attachment,157.99
1152,Dining Tool,138.95
1153,Fitness Machine,76
1154,Bedding Attachment,188.99
1155,Kitchen Component,83
1156,Home Improvement Component,164
1157,Beach Widget,75.95
1158,Skin Care Doodad,192.95
1159,Bedding Thingamajig,46.95
1160,Party Attachment,31.99
1161,Storage Whatchamacallit,151.99
1162,Technology Component,12
1163,Cooking Supplies,149
1164,Makeup Rig,78.99
1165,Makeup Doodad,83.95
1166,Medicine Component,156
1167,Skin Care Mechanism,51
1168,Party Tool,101.99
1169,Personal Instrument,90
1170,Nutrition Paraphernalia,164
1171,Cleaning Contraption,27
1172,Technology Contraption,45.99
1173,Game Gear,81
1174,Home Improvement Device,103
1175,Toy Rig,81
1176,Technology Implement,34.95
1177,Music Item,129
1178,Baby Doodad,65.99
1179,Cleaning Paraphernalia,15.99
1180,Jewelry Instrument,19.95
1181,Game Equipment,26.95
1182,Swimming Instrument,143.99
1183,Party Widget,87
1184,Computer Device,46
1185,Hair Care Machine,133
1186,Camping Instrument,48
1187,First Aid Whatchamacallit,112.95
1188,Technology Supplies,74.95
1189,Music Item,47
1190,Kitchen Machine,81.95
1191,First Aid Instrument,35
1192,Kids Kit,77.95
1193,Kids Widget,40.95
1194,Bath Rig,186
1195,Dining Component,89.95
1196,Car Apparatus,133.99
1197,Outdoors Contraption,96
1198,Technology Gizmo,33.95
1199,Computer Implement,90.99
1200,Makeup Thingamajig,174.99
1201,Medicine Widget,60.99
1202,Sports Kit,107
1203,Computer Mechanism,126.99
1204,Aquarium Gadget,123.99
1205,Book Equipment,46
1206,Nutrition Whatchamacallit,109.99
1207,Jewelry Instrument,87.99
1208,Dog Mechanism,135.95
1209,Movie Equipment,103.95
1210,Outdoors Gadget,164.95
1211,Music Accessory,150
1212,Cat Implement,57.95
1213,Beach Supplies,114.95
1214,Fitness Attachment,151
1215,Outdoors Whatchamacallit,152.99
1216,Sports Instrument,65.95
1217,Medicine Implement,166.99
1218,Beach Device,165.99
1219,Biking Component,42
1220,Jewelry Widget,143
1221,Toy Attachment,69
1222,Bath Gadget,22.99
1223,Swimming Component,140.95
1224,Cat Gizmo,74.95
1225,Dining Kit,117.95
1226,Furniture Attachment,165.95
1227,Medicine Device,51.99
1228,Book Paraphernalia,191.95
1229,Car Mechanism,109.99
1230,Dog Device,123
1231,Kids Widget,145.99
1232,Tire Contraption,108.95
1233,Camera Supplies,81
1234,Bath Mechanism,107
1235,Kids Rig,198
1236,Medicine Whatchamacallit,121.99
1237,Jewelry Accessory,179
1238,Toy Paraphernalia,31.95
1239,Sports Doodad,187
1240,Bath Kit,25.95
1241,Book Device,139.95
1242,Womens Paraphernalia,14.95
1243,Music Whatchamacallit,85
1244,Cat Widget,98.95
1245,Sports Tool,88.95
1246,Beach Gadget,26.99
1247,Movie Attachment,17.99
1248,Medicine Attachment,179.95
1249,Bedding Rig,178.95
1250,Makeup Supplies,33.95
1251,Cooking Component,133.99
1252,Movie Implement,179.99
1253,Movie Attachment,197
1254,First Aid Apparatus,153.95
1255,Tire Item,54.95
1256,Nutrition Tool,186
1257,Dining Implement,112.95
1258,Game Rig,45
1259,Book Contraption,181.99
1260,Dog Instrument,122.95
1261,Jewelry Gear,62.99
1262,Dining Gizmo,79
1263,Kids Attachment,74.99
1264,Book Supplies,129.99
1265,Nutrition Paraphernalia,99
1266,Biking Whatchamacallit,92.95
1267,Cooking Paraphernalia,124
1268,Personal Supplies,175.95
1269,Phone Gear,76.95
1270,Cat Paraphernalia,158.99
1271,Makeup Instrument,195.99
1272,Jewelry Rig,53.95
1273,Game Kit,62.99
1274,Car Whatchamacallit,198.99
1275,Toy Doodad,183.99
1276,Beach Item,93
1277,Game Doodad,29
1278,Swimming Contraption,53.95
1279,Kids Paraphernalia,156.99
1280,Gardening Instrument,79
1281,Gardening Supplies,103.95
1282,Toy Component,35
1283,Sports Tool,26
1284,Beach Instrument,198.99
1285,Nutrition Whatchamacallit,193
1286,Game Gizmo,99.95
1287,Cat Mechanism,157.99
1288,Swimming Kit,39.99
1289,Biking Component,32.95
1290,Kitchen Widget,185.95
1291,Bath Equipment,25.95
1292,Book Mechanism,16
1293,Fitness Whatchamacallit,59.95
1294,Cooking Gear,164
1295,Party Device,14.95
1296,Biking Device,174
1297,Hair Care Supplies,18
1298,Cooking Tool,21
1299,Kids Supplies,190.95
1300,Home Improvement Thingamajig,15
1301,Camping Paraphernalia,81.99
1302,Car Thingamajig,61.95
1303,Swimming Mechanism,148
1304,Movie Supplies,166.95
1305,Kitchen Equipment,55.99
1306,Nutrition Device,196.99
1307,Hair Care Mechanism,112.95
1308,Cleaning Gadget,155.95
1309,Personal Gear,152
1310,Vitamin Thingamajig,43
1311,Aquarium Apparatus,141.99
1312,Fitness Paraphernalia,69
1313,Music Whatchamacallit,54.95
1314,Cooking Apparatus,39.99
1315,Bath Item,102.99
1316,Baby Gizmo,73
1317,Tire Widget,52.99
1318,Camera Thingamajig,91
1319,Kids Contraption,121.95
1320,Hair Care Contraption,103.95
1321,Phone Attachment,42
1322,Hair Care Widget,197.99
1323,Biking Instrument,192
1324,Jewelry Whatchamacallit,188.99
1325,Hair Care Device,58
1326,Cat Widget,60.99
1327,Home Improvement Device,67.99
1328,Makeup Instrument,102
1329,Beach Gear,53
1330,Beach Mechanism,69.95
1331,Car Gadget,124.95
1332,Skin Care Accessory,133
1333,Aquarium Mechanism,13.95
1334,Mens Rig,171
1335,First Aid Paraphernalia,135
1336,Swimming Paraphernalia,167.95
1337,Engine Gizmo,142
1338,Vitamin Supplies,181.95
1339,Baby Kit,92.95
1340,Tire Whatchamacallit,158.99
1341,Car Mechanism,130
1342,Engine Implement,45
1343,Biking Doodad,192
1344,Toy Gizmo,32.95
1345,Swimming Equipment,165.95
1346,Fitness Machine,150.95
1347,First Aid Widget,46.99
1348,Beach Device,187
1349,Camera Machine,32.95
1350,Medicine Contraption,106
1351,Technology Gadget,105
1352,Bedding Attachment,14.99
1353,Book Apparatus,152.99
1354,Jewelry Equipment,112
1355,Camera Component,85.99
1356,Biking Component,124.95
1357,Bedding Instrument,121.99
1358,First Aid Gadget,89
1359,Kitchen Whatchamacallit,117.95
1360,Bath Kit,21.99
1361,Outdoors Item,46.99
1362,Storage Gadget,192.95
1363,Sports Device,119.99
1364,Home Improvement Kit,78
1365,Truck Contraption,198.99
1366,Game Gizmo,93.99
1367,Kids Equipment,33.95
1368,Nutrition Gizmo,41.99
1369,Truck Contraption,41
1370,Toy Device,67.99
1371,Engine Rig,164
1372,Truck Kit,18.99
1373,Game Mechanism,149.95
1374,Kids Gadget,49.99
1375,Nutrition Implement,193.99
1376,Game Rig,66.99
1377,Gardening Gear,145.95
1378,Computer Gear,40
1379,Nutrition Paraphernalia,16
1380,Dining Machine,30
1381,Car Thingamajig,73.95
1382,Dining Accessory,42.99
1383,Vitamin Kit,142
1384,Beach Device,81.95
1385,Kitchen Paraphernalia,176
1386,Cleaning Machine,189
1387,Technology Gadget,41.99
1388,Home Improvement Gear,10.95
1389,Baby Item,68
1390,Toy Doodad,125
1391,Medicine Widget,146
1392,Skin Care Equipment,51.99
1393,Baby Item,83
1394,Book Equipment,51
1395,Womens Supplies,73
1396,Camping Device,50.95
1397,Camping Kit,25.95
1398,Jewelry Kit,148
1399,Kids Supplies,111
1400,Bath Implement,74.95
1401,Technology Item,35.95
1402,Medicine Apparatus,74
1403,Fitness Instrument,166
1404,Nutrition Contraption,11
1405,Nutrition Widget,63.95
1406,Makeup Gizmo,198
1407,Party Gizmo,24.99
1408,Cooking Paraphernalia,122.99
1409,Furniture Kit,144
1410,Camping Kit,35
1411,Sports Implement,108
1412,Camping Device,193
1413,Biking Equipment,93
1414,Movie Equipment,55.99
1415,Camping Instrument,98
1416,Car Doodad,94.95
1417,Music Apparatus,56.95
1418,Movie Item,11.95
1419,Womens Accessory,77.95
1420,Mens Attachment,106.95
1421,Tire Thingamajig,159.99
1422,Aquarium Accessory,40.99
1423,Womens Device,137.99
1424,Swimming Instrument,45.99
1425,Music Gizmo,11.99
1426,Technology Paraphernalia,31.99
1427,Skin Care Thingamajig,86.99
1428,Game Supplies,131
1429,Cooking Gadget,105
1430,Biking Device,110
1431,Phone Instrument,157.95
1432,Kids Whatchamacallit,179
1433,Mens Instrument,199.99
1434,Engine Supplies,83.95
1435,Hair Care Paraphernalia,32.99
1436,Party Gadget,138.95
1437,Sports Contraption,143.95
1438,Hair Care Accessory,129.99
1439,Aquarium Device,188
1440,Game Equipment,23.99
1441,Kids Contraption,152.99
1442,Engine Accessory,22.99
1443,Kitchen Component,54.95
1444,Party Attachment,150.95
1445,Biking Widget,84
1446,Cat Component,175.95
1447,Home Improvement Contraption,140
1448,Makeup Component,40.99
1449,Vitamin Supplies,115
1450,Cooking Mechanism,83.95
1451,Gardening Thingamajig,51
1452,Technology Paraphernalia,102.95
1453,Nutrition Equipment,102.95
1454,Camera Contraption,179
1455,Furniture Apparatus,82
1456,Furniture Instrument,158
1457,Computer Equipment,141.95
1458,Fitness Contraption,195.99
1459,Car Tool,164.99
1460,Hair Care Accessory,163.95
1461,Home Improvement Apparatus,135.99
1462,Dog Thingamajig,57.99
1463,Party Whatchamacallit,139.95
1464,Storage Tool,28
1465,Hair Care Equipment,169.95
1466,Furniture Widget,116.99
1467,Kitchen Gear,166.99
1468,Bedding Thingamajig,169.99
1469,Hair Care Contraption,194
1470,Home Improvement Gear,84
1471,Sports Gadget,30
1472,Skin Care Equipment,122.95
1473,Aquarium Item,103
1474,Mens Accessory,143
1475,Dog Tool,164.99
1476,Aquarium Component,48
1477,Camping Equipment,180
1478,Computer Rig,113
1479,Kids Widget,37.99
1480,Bedding Contraption,185
1481,Fitness Whatchamacallit,199.95
1482,Phone Instrument,137
1483,Storage Gadget,176
1484,Tire Rig,155
1485,Technology Widget,52
1486,Computer Rig,81.99
1487,Engine Supplies,87.99
1488,Kids Equipment,16.99
1489,Furniture Attachment,11.95
1490,Personal Contraption,149.95
1491,Furniture Whatchamacallit,76
1492,Aquarium Contraption,11.95
1493,Computer Kit,186
1494,Fitness Contraption,171.95
1495,Kitchen Component,174.95
1496,Kids Gizmo,36.99
1497,Cleaning Implement,50.95
1498,Outdoors Component,91.95
1499,Beach Device,29.95
1500,Fitness Widget,134.95
1501,Bath Widget,46.99
1502,Camera Device,149.95
1503,Dog Mechanism,172.95
1504,Sports Gear,64.95
1505,Hair Care Item,22.95
1506,Party Equipment,184.95
1507,Party Whatchamacallit,73.95
1508,Medicine Equipment,154
1509,Bath Gizmo,181
1510,Phone Attachment,13.95
1511,Mens Instrument,13.99
1512,Makeup Kit,42.99
1513,Storage Machine,135.95
1514,Movie Apparatus,62.95
1515,Kids Thingamajig,74.99
1516,Phone Tool,113
1517,Computer Attachment,27.95
1518,Skin Care Gadget,22
1519,Dining Machine,118.95
1520,Tire Doodad,137.95
1521,Music Gizmo,194.99
1522,Phone Gear,37.95
1523,Aquarium Gizmo,195
1524,First Aid Contraption,108.99
1525,Outdoors Component,69.95
1526,Jewelry Equipment,138
1527,Toy Attachment,78
1528,Gardening Mechanism,14.99
1529,Sports Gizmo,111.99
1530,Bath Item,164.99
1531,Skin Care Implement,113.99
1532,Biking Equipment,34.99
1533,Phone Widget,51.99
1534,Home Improvement Paraphernalia,95
1535,Mens Whatchamacallit,17
1536,Mens Instrument,158.99
1537,Baby Paraphernalia,162.99
1538,Game Thingamajig,184.95
1539,Womens Item,107.95
1540,Bedding Gear,97.95
1541,Hair Care Apparatus,165.99
1542,Camera Tool,145.99
1543,Music Component,27.99
1544,Storage Thingamajig,68.99
1545,Storage Thingamajig,101.99
1546,Beach Tool,117.95
1547,Camping Contraption,30.99
1548,Nutrition Kit,170
1549,Kitchen Attachment,179.99
1550,Jewelry Rig,183
1551,Camera Accessory,161
1552,Furniture Contraption,196.99
1553,Technology Kit,11.95
1554,Kids Accessory,66.95
1555,Biking Attachment,67.99
1556,Baby Equipment,127.95
1557,Swimming Implement,66.99
1558,Bedding Attachment,101.99
1559,Nutrition Thingamajig,97.95
1560,Aquarium Machine,91.95
1561,Biking Implement,173.99
1562,Dog Widget,142
1563,Camping Rig,90.99
1564,Beach Doodad,183
1565,Vitamin Contraption,128.99
1566,Aquarium Equipment,33.95
1567,Medicine Attachment,196.99
1568,Skin Care Equipment,183.99
1569,Makeup Paraphernalia,16.99
1570,Skin Care Gear,157.95
1571,First Aid Rig,103.99
1572,Beach Thingamajig,186.95
1573,Hair Care Widget,19
1574,Bedding Widget,50
1575,Toy Equipment,182.95
1576,Biking Whatchamacallit,58
1577,Gardening Accessory,165.99
1578,Nutrition Machine,143.99
1579,Medicine Mechanism,117.99
1580,Music Tool,134.95
1581,Bedding Gizmo,183.95
1582,Mens Implement,191
1583,Kitchen Rig,77
1584,Cooking Doodad,71
1585,Engine Paraphernalia,133.99
1586,Aquarium Whatchamacallit,121.99
1587,Engine Component,47.95
1588,Hair Care Tool,57.95
1589,Hair Care Tool,181.99
1590,First Aid Equipment,196.99
1591,Skin Care Thingamajig,173.95
1592,Camera Whatchamacallit,23.99
1593,Furniture Item,38
1594,Bedding Accessory,138.95
1595,Sports Gadget,117.99
1596,Storage Component,29
1597,Truck Instrument,52.95
1598,Hair Care Gadget,180.95
1599,Baby Rig,64
1600,Aquarium Machine,123
1601,Baby Accessory,173
1602,Truck Gadget,171.99
1603,Hair Care Mechanism,59.95
1604,Fitness Machine,50.95
1605,Storage Gadget,56.95
1606,Medicine Whatchamacallit,30.99
1607,Cat Component,120.95
1608,Kitchen Gizmo,40.99
1609,Personal Item,139.99
1610,Hair Care Attachment,24.95
1611,Beach Mechanism,158.95
1612,Bedding Mechanism,108.95
1613,Book Component,124
1614,Swimming Thingamajig,79.99
1615,Jewelry Contraption,162
1616,Skin Care Implement,42.95
1617,Technology Rig,136
1618,Storage Component,179.99
1619,Nutrition Thingamajig,117.95
1620,Engine Tool,95
1621,Makeup Supplies,45.99
1622,Kids Item,152.99
1623,Fitness Gizmo,71.99
1624,Dining Tool,70.99
1625,Medicine Gear,116.99
1626,Car Machine,89
1627,Car Thingamajig,53.95
1628,Storage Equipment,42.95
1629,Bath Implement,152
1630,Hair Care Implement,140.95
1631,Phone Item,90
1632,Movie Gadget,137.99
1633,Camping Kit,55.99
1634,Technology Gizmo,49.95
1635,Cleaning Mechanism,74
1636,Party Instrument,34
1637,Phone Component,53
1638,Dining Gear,91.99
1639,Baby Item,35.95
1640,Bedding Gear,195
1641,Engine Mechanism,172.95
1642,Cleaning Doodad,123.99
1643,Home Improvement Accessory,166.99
1644,Jewelry Component,78.99
1645,Hair Care Tool,33.99
1646,Cooking Gadget,52.99
1647,Baby Accessory,102.99
1648,Technology Contraption,14.99
1649,Baby Accessory,68
1650,Bath Accessory,35
1651,Book Gear,180.99
1652,Gardening Equipment,37.95
1653,Baby Apparatus,18.99
